Pos	Score	Topology
15.4	0.282406536	Bongo+Sitatunga
15.5	0.441780465	Bongo+Sitatunga
15.6	0.071806005	Bongo+Sitatunga
15.7	0.157549287	Bongo+Sitatunga
15.8	0.577042525	Bongo+Sitatunga
15.9	0.481242693	Bongo+Sitatunga
16	0.404209843	Bongo+Sitatunga
16.1	0.549562913	Bongo+Sitatunga
16.2	0.461173094	Bongo+Sitatunga
16.3	0.399964726	Bongo+Sitatunga
16.4	0.744999556	Bongo+Sitatunga
16.5	0.285471231	Bongo+Sitatunga
16.6	0.725961298	Bongo+Sitatunga
16.7	0.371974332	Bongo+Sitatunga
16.8	0.567120146	Bongo+Sitatunga
16.9	0.731394166	Bongo+Sitatunga
17	0.475135298	Bongo+Sitatunga
17.1	0.303453709	Bongo+Sitatunga
17.2	0.303668775	Bongo+Sitatunga
17.3	0.490600522	Bongo+Sitatunga
17.4	0.393498073	Bongo+Sitatunga
17.5	0.460547446	Bongo+Sitatunga
17.6	0.347385896	Bongo+Sitatunga
17.7	0.502847084	Bongo+Sitatunga
17.8	0.427280595	Bongo+Sitatunga
17.9	0.439981728	Bongo+Sitatunga
18	0.309216509	Bongo+Sitatunga
18.1	0.421730417	Bongo+Sitatunga
18.2	0.28806669	Bongo+Sitatunga
18.3	0.52878946	Bongo+Sitatunga
18.4	0.286571002	Bongo+Sitatunga
18.5	0.310284509	Bongo+Sitatunga
18.6	0.43587836	Bongo+Sitatunga
18.7	0.343089457	Bongo+Sitatunga
18.8	0.654588602	Bongo+Sitatunga
18.9	0.303453709	Bongo+Sitatunga
19	0.131343943	Bongo+Sitatunga
19.1	0.291625061	Bongo+Sitatunga
19.2	0.521264583	Bongo+Sitatunga
19.3	0.490678728	Bongo+Sitatunga
19.4	0.361147697	Bongo+Sitatunga
19.5	0.642417803	Bongo+Sitatunga
19.6	0.31488644	Bongo+Sitatunga
19.7	0.405441586	Bongo+Sitatunga
19.8	0.14666693	Bongo+Sitatunga
19.9	0.399243765	Bongo+Sitatunga
20	0.446309077	Bongo+Sitatunga
20.1	0.5899685	Bongo+Sitatunga
20.2	0.539963134	Bongo+Sitatunga
20.3	0.615883994	Bongo+Sitatunga
20.4	0.526172005	Bongo+Sitatunga
20.5	0.898019252	Bongo+Sitatunga
20.6	0.933976877	Bongo+Sitatunga
20.7	0.458179273	Bongo+Sitatunga
20.8	0.485661329	Bongo+Sitatunga
20.9	0.308539539	Bongo+Sitatunga
21	0.366761417	Bongo+Sitatunga
21.1	0.486690225	Bongo+Sitatunga
21.2	0.761676973	Bongo+Sitatunga
21.3	0.520734249	Bongo+Sitatunga
21.4	0.311308518	Bongo+Sitatunga
21.5	0.402059179	Bongo+Sitatunga
21.6	0.565705108	Bongo+Sitatunga
21.7	0.366018461	Bongo+Sitatunga
21.8	0.559490179	Bongo+Sitatunga
21.9	0.424646032	Bongo+Sitatunga
22	0.43294075	Bongo+Sitatunga
22.1	0.361145253	Bongo+Sitatunga
22.2	0.434270251	Bongo+Sitatunga
22.3	0.466828361	Bongo+Sitatunga
22.4	0.660999045	Bongo+Sitatunga
22.5	0.360047926	Bongo+Sitatunga
22.6	0.562826152	Bongo+Sitatunga
22.7	0.568554737	Bongo+Sitatunga
22.8	0.420007442	Bongo+Sitatunga
22.9	0.453220527	Bongo+Sitatunga
23	0.209722669	Bongo+Sitatunga
23.1	0.163413999	Bongo+Sitatunga
23.2	0.529840353	Bongo+Sitatunga
23.3	0.598092142	Bongo+Sitatunga
23.4	0.553744487	Bongo+Sitatunga
23.5	0.585777151	Bongo+Sitatunga
23.6	0.547622428	Bongo+Sitatunga
23.7	0.52180958	Bongo+Sitatunga
23.8	0.458384563	Bongo+Sitatunga
23.9	0.305477288	Bongo+Sitatunga
24	0.54542533	Bongo+Sitatunga
24.1	0.509120667	Bongo+Sitatunga
24.2	0.596034349	Bongo+Sitatunga
24.3	0.610480452	Bongo+Sitatunga
24.4	0.72744721	Bongo+Sitatunga
24.5	0.632766701	Bongo+Sitatunga
24.6	0.397503683	Bongo+Sitatunga
24.7	0.731306185	Bongo+Sitatunga
24.8	0.488430308	Bongo+Sitatunga
24.9	0.451624637	Bongo+Sitatunga
25	0.718468191	Bongo+Sitatunga
25.1	0.516374267	Bongo+Sitatunga
25.2	0.578279156	Bongo+Sitatunga
25.3	0.415842976	Bongo+Sitatunga
25.4	0.573823862	Bongo+Sitatunga
25.5	0.441350332	Bongo+Sitatunga
25.6	0.530118961	Bongo+Sitatunga
25.7	0.58878808	Bongo+Sitatunga
25.8	0.462052911	Bongo+Sitatunga
25.9	0.616355673	Bongo+Sitatunga
26	0.373760849	Bongo+Sitatunga
26.1	0.541202209	Bongo+Sitatunga
26.2	0.327108562	Bongo+Sitatunga
26.3	0.376085032	Bongo+Sitatunga
26.4	0.467886585	Bongo+Sitatunga
26.5	0.574618141	Bongo+Sitatunga
26.6	0.622785668	Bongo+Sitatunga
26.7	0.409241906	Bongo+Sitatunga
26.8	0.421410261	Bongo+Sitatunga
26.9	0.497145382	Bongo+Sitatunga
27	0.256280864	Bongo+Sitatunga
27.1	0.405576003	Bongo+Sitatunga
27.2	0.423387405	Bongo+Sitatunga
27.3	0.307928555	Bongo+Sitatunga
27.4	0.467517551	Bongo+Sitatunga
27.5	0.262207408	Bongo+Sitatunga
27.6	0.387749936	Bongo+Sitatunga
27.7	0.532105881	Bongo+Sitatunga
27.8	0.207905114	Bongo+Sitatunga
27.9	0.611973697	Bongo+Sitatunga
28	0.509198872	Bongo+Sitatunga
28.1	0.359456494	Bongo+Sitatunga
28.2	0.133762706	Bongo+Sitatunga
28.3	0.710334773	Bongo+Sitatunga
28.4	0.530905909	Bongo+Sitatunga
28.5	0.278388705	Bongo+Sitatunga
28.6	0.29841187	Bongo+Sitatunga
28.7	0.374611338	Bongo+Sitatunga
28.8	0.180194794	Bongo+Sitatunga
28.9	0.351261978	Bongo+Sitatunga
29	0.462052911	Bongo+Sitatunga
29.1	0.421559341	Bongo+Sitatunga
29.2	0.251148599	Bongo+Sitatunga
29.3	0.402858346	Bongo+Sitatunga
29.4	0.415823425	Bongo+Sitatunga
29.5	0.44239878	Bongo+Sitatunga
29.6	0.336952735	Bongo+Sitatunga
29.7	0.341676862	Bongo+Sitatunga
29.8	0.422395167	Bongo+Sitatunga
29.9	0.544411097	Bongo+Sitatunga
30	0.198479587	Bongo+Sitatunga
30.1	0.127558775	Bongo+Sitatunga
30.2	0.329567161	Bongo+Sitatunga
30.3	0.404070538	Bongo+Sitatunga
30.4	0.544865669	Bongo+Sitatunga
30.5	0.25491226	Bongo+Sitatunga
30.6	0.56241557	Bongo+Sitatunga
30.7	0.486245429	Bongo+Sitatunga
30.8	0.301936025	Bongo+Sitatunga
30.9	0.423585364	Bongo+Sitatunga
31	0.220986768	Bongo+Sitatunga
31.1	0.276670619	Bongo+Sitatunga
31.2	0.284547423	Bongo+Sitatunga
31.3	0.230063545	Bongo+Sitatunga
31.4	0.393972196	Bongo+Sitatunga
31.5	0.204446456	Bongo+Sitatunga
31.6	0.218521814	Bongo+Sitatunga
31.7	0.371402451	Bongo+Sitatunga
31.8	0.299985764	Bongo+Sitatunga
31.9	0.357362041	Bongo+Sitatunga
32	0.253333478	Bongo+Sitatunga
32.1	0.198009863	Bongo+Sitatunga
32.2	0.164221475	Bongo+Sitatunga
32.3	0.165711054	Bongo+Sitatunga
32.4	0.576815239	Bongo+Sitatunga
32.5	0.194191458	Bongo+Sitatunga
32.6	0.267168597	Bongo+Sitatunga
32.7	0.316697396	Bongo+Sitatunga
32.8	0.476626099	Bongo+Sitatunga
32.9	0.373394258	Bongo+Sitatunga
33	0.223283578	Bongo+Sitatunga
33.1	0.547365815	Bongo+Sitatunga
33.2	0.247047675	Bongo+Sitatunga
33.3	0.343182326	Bongo+Sitatunga
33.4	0.363401006	Bongo+Sitatunga
33.5	0.585691613	Bongo+Sitatunga
33.6	0.444461462	Bongo+Sitatunga
33.7	0.5230511	Bongo+Sitatunga
33.8	0.338697705	Bongo+Sitatunga
33.9	0.394509862	Bongo+Sitatunga
34	0.396670301	Bongo+Sitatunga
34.1	0.35330022	Bongo+Sitatunga
34.2	0.301290826	Bongo+Sitatunga
34.3	0.360680905	Bongo+Sitatunga
34.4	0.596510916	Bongo+Sitatunga
34.5	0.316572755	Bongo+Sitatunga
34.6	0.543120699	Bongo+Sitatunga
34.7	0.323953441	Bongo+Sitatunga
34.8	0.25855128	Bongo+Sitatunga
34.9	0.320766549	Bongo+Sitatunga
35	0.216760226	Bongo+Sitatunga
35.1	0.392417853	Bongo+Sitatunga
35.2	0.337629705	Bongo+Sitatunga
35.3	0.223350298	Bongo+Sitatunga
35.4	0.468695528	Bongo+Sitatunga
35.5	0.210986672	Bongo+Sitatunga
35.6	0.383260426	Bongo+Sitatunga
35.7	0.623034949	Bongo+Sitatunga
35.8	0.327968827	Bongo+Sitatunga
35.9	0.541050685	Bongo+Sitatunga
36	0.564514911	Bongo+Sitatunga
36.1	0.372186954	Bongo+Sitatunga
36.2	0.396069093	Bongo+Sitatunga
36.3	0.330527628	Bongo+Sitatunga
36.4	0.245735282	Bongo+Sitatunga
36.5	0.296630241	Bongo+Sitatunga
36.6	0.361238123	Bongo+Sitatunga
36.7	0.321511949	Bongo+Sitatunga
36.8	0.287372613	Bongo+Sitatunga
36.9	0.165283121	Bongo+Sitatunga
37	0.38692633	Bongo+Sitatunga
37.1	0.321243116	Bongo+Sitatunga
37.2	0.579449802	Bongo+Sitatunga
37.3	0.57725026	Bongo+Sitatunga
37.4	0.341244285	Bongo+Sitatunga
37.5	0.51800926	Bongo+Sitatunga
37.6	0.616873788	Bongo+Sitatunga
37.7	0.300721389	Bongo+Sitatunga
37.8	0.487868202	Bongo+Sitatunga
37.9	0.220026546	Bongo+Sitatunga
38	0.503878425	Bongo+Sitatunga
38.1	0.341016999	Bongo+Sitatunga
38.2	0.397831171	Bongo+Sitatunga
38.3	1.014147741	Bongo+Sitatunga
38.4	0.363225042	Bongo+Sitatunga
38.5	0.450204711	Bongo+Sitatunga
38.6	0.196991964	Bongo+Sitatunga
38.7	0.397264178	Bongo+Sitatunga
38.8	0.697997786	Bongo+Sitatunga
38.9	0.542414401	Bongo+Sitatunga
39	0.538948901	Bongo+Sitatunga
39.1	0.48476196	Bongo+Sitatunga
39.2	0.593578193	Bongo+Sitatunga
39.3	0.460369039	Bongo+Sitatunga
39.4	0.723485591	Bongo+Sitatunga
39.5	0.712033309	Bongo+Sitatunga
39.6	0.510555257	Bongo+Sitatunga
39.7	0.552732698	Bongo+Sitatunga
39.8	0.613884854	Bongo+Sitatunga
39.9	0.438476264	Bongo+Sitatunga
40	1.071384713	Bongo+Sitatunga
40.1	0.530365799	Bongo+Sitatunga
40.2	0.13951182	Bongo+Sitatunga
40.3	0.702218463	Bongo+Sitatunga
40.4	0.417685704	Bongo+Sitatunga
40.5	0.817222741	Bongo+Sitatunga
40.6	0.641210498	Bongo+Sitatunga
40.7	0.677124132	Bongo+Sitatunga
40.8	0.30205089	Bongo+Sitatunga
40.9	0.377612491	Bongo+Sitatunga
41	0.709254554	Bongo+Sitatunga
41.1	0.772547598	Bongo+Sitatunga
41.2	0.565211433	Bongo+Sitatunga
41.3	0.375828418	Bongo+Sitatunga
41.4	0.499107862	Bongo+Sitatunga
41.5	0.382121552	Bongo+Sitatunga
41.6	0.707382499	Bongo+Sitatunga
41.7	0.722400483	Bongo+Sitatunga
41.8	0.884277003	Bongo+Sitatunga
41.9	0.543272223	Bongo+Sitatunga
42	1.37066418	Bongo+Sitatunga
42.1	0.682723189	Bongo+Sitatunga
42.2	0.455087694	Bongo+Sitatunga
42.3	0.445272849	Bongo+Sitatunga
42.4	0.401296671	Bongo+Sitatunga
42.5	0.57752398	Bongo+Sitatunga
42.6	0.461986924	Bongo+Sitatunga
42.7	0.577805033	Bongo+Sitatunga
42.8	0.457262797	Bongo+Sitatunga
42.9	0.420579323	Bongo+Sitatunga
43	0.372162515	Bongo+Sitatunga
43.1	0.349612321	Bongo+Sitatunga
43.2	0.199272644	Bongo+Sitatunga
43.3	0.556337503	Bongo+Sitatunga
43.4	0.739825744	Bongo+Sitatunga
43.5	0.705503113	Bongo+Sitatunga
43.6	0.541094676	Bongo+Sitatunga
43.7	0.320238659	Bongo+Sitatunga
43.8	0.665381022	Bongo+Sitatunga
43.9	0.269991343	Bongo+Sitatunga
44	0.446861407	Bongo+Sitatunga
44.1	0.429006013	Bongo+Sitatunga
44.2	0.257375747	Bongo+Sitatunga
44.3	0.288819423	Bongo+Sitatunga
44.4	0.306806789	Bongo+Sitatunga
44.5	0.429445922	Bongo+Sitatunga
44.6	0.403713724	Bongo+Sitatunga
44.7	0.404569101	Bongo+Sitatunga
44.8	0.41400758	Bongo+Sitatunga
44.9	0.28368227	Bongo+Sitatunga
45	0.286988915	Bongo+Sitatunga
45.1	0.44082733	Bongo+Sitatunga
45.2	0.506055971	Bongo+Sitatunga
45.3	0.177658478	Bongo+Sitatunga
45.4	0.307581516	Bongo+Sitatunga
45.5	0.408242336	Bongo+Sitatunga
45.6	0.617753604	Bongo+Sitatunga
45.7	0.33712381	Bongo+Sitatunga
45.8	0.325691079	Bongo+Sitatunga
45.9	0.313442074	Bongo+Sitatunga
46	0.448149361	Bongo+Sitatunga
46.1	0.465706594	Bongo+Sitatunga
46.2	0.33766392	Bongo+Sitatunga
46.3	0.493787415	Bongo+Sitatunga
46.4	0.418648614	Bongo+Sitatunga
46.5	0.183059575	Bongo+Sitatunga
46.6	0.353160915	Bongo+Sitatunga
46.7	0.279241639	Bongo+Sitatunga
46.8	0.251011739	Bongo+Sitatunga
46.9	0.481093613	Bongo+Sitatunga
47	0.435993225	Bongo+Sitatunga
47.1	0.57995814	Bongo+Sitatunga
47.2	0.189355398	Bongo+Sitatunga
47.3	0.415742775	Bongo+Sitatunga
47.4	0.471071033	Bongo+Sitatunga
47.5	0.326930155	Bongo+Sitatunga
47.6	0.40445668	Bongo+Sitatunga
47.7	0.336681458	Bongo+Sitatunga
47.8	0.691726648	Bongo+Sitatunga
47.9	0.4319534	Bongo+Sitatunga
48	0.197867626	Bongo+Sitatunga
48.1	0.272271535	Bongo+Sitatunga
48.2	0.302190194	Bongo+Sitatunga
48.3	0.387116957	Bongo+Sitatunga
48.4	0.068851776	Bongo+Sitatunga
48.5	0.43421404	Bongo+Sitatunga
48.6	0.433791239	Bongo+Sitatunga
48.7	0.225857287	Bongo+Sitatunga
48.8	0.291375779	Bongo+Sitatunga
48.9	0.258825001	Bongo+Sitatunga
49	0.39397464	Bongo+Sitatunga
49.1	0.241322756	Bongo+Sitatunga
49.2	0.44787564	Bongo+Sitatunga
49.3	0.331111728	Bongo+Sitatunga
49.4	0.316655849	Bongo+Sitatunga
49.5	0.260301138	Bongo+Sitatunga
49.6	0.191768051	Bongo+Sitatunga
49.7	0.251837789	Bongo+Sitatunga
49.8	0.305858542	Bongo+Sitatunga
49.9	0.270206409	Bongo+Sitatunga
50	0.415046253	Bongo+Sitatunga
50.1	0.290163587	Bongo+Sitatunga
50.2	0.562799268	Bongo+Sitatunga
50.3	0.52355455	Bongo+Sitatunga
50.4	0.476403701	Bongo+Sitatunga
50.5	0.911382692	Bongo+Sitatunga
50.6	0.55272781	Bongo+Sitatunga
50.7	0.56996	Bongo+Sitatunga
50.8	0.548260295	Bongo+Sitatunga
50.9	0.567073712	Bongo+Sitatunga
51	0.433018956	Bongo+Sitatunga
51.1	0.253602311	Bongo+Sitatunga
51.2	0.149734803	Bongo+Sitatunga
51.3	0.170437137	Bongo+Sitatunga
51.4	0.192970468	Bongo+Sitatunga
51.5	0.401401761	Bongo+Sitatunga
51.6	0.321089148	Bongo+Sitatunga
51.7	0.352486389	Bongo+Sitatunga
51.8	0.35010844	Bongo+Sitatunga
51.9	0.367345518	Bongo+Sitatunga
52	0.208058837	Bongo+Sitatunga
52.1	0.307454432	Bongo+Sitatunga
52.2	0.333531225	Bongo+Sitatunga
52.3	0.045719437	Bongo+Sitatunga
52.4	0.399356186	Bongo+Sitatunga
52.5	0.44613067	Bongo+Sitatunga
52.6	0.648913783	Bongo+Sitatunga
52.7	0.548937266	Bongo+Sitatunga
52.8	0.372140519	Bongo+Sitatunga
52.9	0.548211417	Bongo+Sitatunga
53	0.391376737	Bongo+Sitatunga
53.1	0.472412754	Bongo+Sitatunga
53.2	0.250928645	Bongo+Sitatunga
53.3	0.319285524	Bongo+Sitatunga
53.4	0.365622543	Bongo+Sitatunga
53.5	0.185856415	Bongo+Sitatunga
53.6	0.360588036	Bongo+Sitatunga
53.7	0.257703234	Bongo+Sitatunga
53.8	0.394336343	Bongo+Sitatunga
53.9	0.487623809	Bongo+Sitatunga
54	0.398608342	Bongo+Sitatunga
54.1	0.411248377	Bongo+Sitatunga
54.2	0.291378223	Bongo+Sitatunga
54.3	0.360260548	Bongo+Sitatunga
54.4	0.171938935	Bongo+Sitatunga
54.5	0.399893852	Bongo+Sitatunga
54.6	0.333531225	Bongo+Sitatunga
54.7	0.231055294	Bongo+Sitatunga
54.8	0.22332317	Bongo+Sitatunga
54.9	0.28626551	Bongo+Sitatunga
55	0.548497357	Bongo+Sitatunga
55.1	0.521091063	Bongo+Sitatunga
55.2	0.375454496	Bongo+Sitatunga
55.3	0.305807219	Bongo+Sitatunga
55.4	0.340193393	Bongo+Sitatunga
55.5	0.33356544	Bongo+Sitatunga
55.6	0.524820509	Bongo+Sitatunga
55.7	0.438598461	Bongo+Sitatunga
55.8	0.325339153	Bongo+Sitatunga
55.9	0.598693351	Bongo+Sitatunga
56	0.41806207	Bongo+Sitatunga
56.1	0.339531087	Bongo+Sitatunga
56.2	0.457338559	Bongo+Sitatunga
56.3	0.495683909	Bongo+Sitatunga
56.4	0.238186942	Bongo+Sitatunga
56.5	0.102348357	Bongo+Sitatunga
56.6	0.215865501	Bongo+Sitatunga
56.7	0.321152691	Bongo+Sitatunga
56.8	0.361172136	Bongo+Sitatunga
56.9	0.583052163	Bongo+Sitatunga
57	0.440113701	Bongo+Sitatunga
57.1	0.407807316	Bongo+Sitatunga
57.2	0.30533554	Bongo+Sitatunga
57.3	0.159089699	Bongo+Sitatunga
57.4	0.188785472	Bongo+Sitatunga
57.5	0.297849765	Bongo+Sitatunga
57.6	0.29281037	Bongo+Sitatunga
57.7	0.21554119	Bongo+Sitatunga
57.8	0.432056045	Bongo+Sitatunga
57.9	0.195510694	Bongo+Sitatunga
58	0.37030268	Bongo+Sitatunga
58.1	0.280976833	Bongo+Sitatunga
58.2	0.290547285	Bongo+Sitatunga
58.3	0.308871914	Bongo+Sitatunga
58.4	0.289320429	Bongo+Sitatunga
58.5	0.396301267	Bongo+Sitatunga
58.6	0.640447991	Bongo+Sitatunga
58.7	0.55280846	Bongo+Sitatunga
58.8	0.540012013	Bongo+Sitatunga
58.9	0.3385584	Bongo+Sitatunga
59	0.359265867	Bongo+Sitatunga
59.1	0.389741744	Bongo+Sitatunga
59.2	0.457314119	Bongo+Sitatunga
59.3	0.174725266	Bongo+Sitatunga
59.4	0.421280733	Bongo+Sitatunga
59.5	0.24368482	Bongo+Sitatunga
59.6	0.428363258	Bongo+Sitatunga
59.7	0.285407689	Bongo+Sitatunga
59.8	0.74469162	Bongo+Sitatunga
59.9	0.423734444	Bongo+Sitatunga
60	0.277518664	Bongo+Sitatunga
60.1	0.360370526	Bongo+Sitatunga
60.2	0.414239754	Bongo+Sitatunga
60.3	0.344668239	Bongo+Sitatunga
60.4	0.474463216	Bongo+Sitatunga
60.5	0.445008904	Bongo+Sitatunga
60.6	0.379220601	Bongo+Sitatunga
60.7	0.292851916	Bongo+Sitatunga
60.8	0.423573144	Bongo+Sitatunga
60.9	0.453565122	Bongo+Sitatunga
61	0.358439816	Bongo+Sitatunga
61.1	0.388006549	Bongo+Sitatunga
61.2	0.628489814	Bongo+Sitatunga
61.3	0.389406925	Bongo+Sitatunga
61.4	0.394531858	Bongo+Sitatunga
61.5	0.352119799	Bongo+Sitatunga
61.6	0.400206676	Bongo+Sitatunga
61.7	0.489437209	Bongo+Sitatunga
61.8	0.302571448	Bongo+Sitatunga
61.9	0.518666679	Bongo+Sitatunga
62	0.485028349	Bongo+Sitatunga
62.1	0.221198657	Bongo+Sitatunga
62.2	0.401462859	Bongo+Sitatunga
62.3	0.214461949	Bongo+Sitatunga
62.4	0.213999311	Bongo+Sitatunga
62.5	0.611135427	Bongo+Sitatunga
62.6	0.265518941	Bongo+Sitatunga
62.7	0.435778159	Bongo+Sitatunga
62.8	0.542954511	Bongo+Sitatunga
62.9	0.402210703	Bongo+Sitatunga
63	0.32869712	Bongo+Sitatunga
63.1	0.435333363	Bongo+Sitatunga
63.2	0.271711873	Bongo+Sitatunga
63.3	0.312183447	Bongo+Sitatunga
63.4	0.228997989	Bongo+Sitatunga
63.5	0.407152341	Bongo+Sitatunga
63.6	0.228475964	Bongo+Sitatunga
63.7	0.176774751	Bongo+Sitatunga
63.8	0.47066534	Bongo+Sitatunga
63.9	0.250337213	Bongo+Sitatunga
64	0.100326978	Bongo+Sitatunga
64.1	0.073392364	Bongo+Sitatunga
64.2	0.247854174	Bongo+Sitatunga
64.3	0.238398587	Bongo+Sitatunga
64.4	0.38266655	Bongo+Sitatunga
64.5	0.25704826	Bongo+Sitatunga
64.6	0.385064051	Bongo+Sitatunga
64.7	0.192935275	Bongo+Sitatunga
64.8	0.405136094	Bongo+Sitatunga
64.9	0.381249067	Bongo+Sitatunga
65	0.424320989	Bongo+Sitatunga
65.1	0.262165861	Bongo+Sitatunga
65.2	0.562667296	Bongo+Sitatunga
65.3	0.19376548	Bongo+Sitatunga
65.4	0.144947377	Bongo+Sitatunga
65.5	0.287213757	Bongo+Sitatunga
65.6	0.335970272	Bongo+Sitatunga
65.7	0.143614943	Bongo+Sitatunga
65.8	0.22406295	Bongo+Sitatunga
65.9	0.319796307	Bongo+Sitatunga
66	0.320458613	Bongo+Sitatunga
66.1	0.250232123	Bongo+Sitatunga
66.2	0.376776665	Bongo+Sitatunga
66.3	0.470760653	Bongo+Sitatunga
66.4	0.277208285	Bongo+Sitatunga
66.5	0.478725439	Bongo+Sitatunga
66.6	0.315436325	Bongo+Sitatunga
66.7	0.38569703	Bongo+Sitatunga
66.8	0.441995531	Bongo+Sitatunga
66.9	0.257480836	Bongo+Sitatunga
67	0.267149046	Bongo+Sitatunga
67.1	0.126689223	Bongo+Sitatunga
67.2	0.500070773	Bongo+Sitatunga
67.3	0.504064164	Bongo+Sitatunga
67.4	0.205966095	Bongo+Sitatunga
67.5	0.195143859	Bongo+Sitatunga
67.6	0.519219008	Bongo+Sitatunga
67.7	0.34866163	Bongo+Sitatunga
67.8	0.370845234	Bongo+Sitatunga
67.9	0.474597632	Bongo+Sitatunga
68	0.328059253	Bongo+Sitatunga
68.1	0.548763746	Bongo+Sitatunga
68.2	0.475790273	Bongo+Sitatunga
68.3	0.288435725	Bongo+Sitatunga
68.4	0.377104153	Bongo+Sitatunga
68.5	0.554199059	Bongo+Sitatunga
68.6	0.426195487	Bongo+Sitatunga
68.7	0.250940865	Bongo+Sitatunga
68.8	0.42729037	Bongo+Sitatunga
68.9	0.522897132	Bongo+Sitatunga
69	0.428800723	Bongo+Sitatunga
69.1	0.528679483	Bongo+Sitatunga
69.2	0.471239665	Bongo+Sitatunga
69.3	0.33811116	Bongo+Sitatunga
69.4	0.301048876	Bongo+Sitatunga
69.5	0.513292465	Bongo+Sitatunga
69.6	0.5606706	Bongo+Sitatunga
69.7	0.437237188	Bongo+Sitatunga
69.8	0.600558073	Bongo+Sitatunga
69.9	0.335185769	Bongo+Sitatunga
70	0.351450161	Bongo+Sitatunga
70.1	0.685401742	Bongo+Sitatunga
70.2	0.649534543	Bongo+Sitatunga
70.3	0.520079274	Bongo+Sitatunga
70.4	0.32649269	Bongo+Sitatunga
70.5	0.228398736	Bongo+Sitatunga
70.6	0.244745488	Bongo+Sitatunga
70.7	0.41545439	Bongo+Sitatunga
70.8	0.394101725	Bongo+Sitatunga
70.9	0.870610515	Bongo+Sitatunga
71	0.721633088	Bongo+Sitatunga
71.1	0.585215046	Bongo+Sitatunga
71.2	0.410444322	Bongo+Sitatunga
71.3	0.387134064	Bongo+Sitatunga
71.4	0.45940124	Bongo+Sitatunga
71.5	0.392249222	Bongo+Sitatunga
71.6	0.456326769	Bongo+Sitatunga
71.7	0.588321288	Bongo+Sitatunga
71.8	0.29020269	Bongo+Sitatunga
71.9	0.415412843	Bongo+Sitatunga
72	0.205068926	Bongo+Sitatunga
72.1	0.333101092	Bongo+Sitatunga
72.2	0.283638279	Bongo+Sitatunga
72.3	0.515091201	Bongo+Sitatunga
72.4	0.420664861	Bongo+Sitatunga
72.5	0.502636905	Bongo+Sitatunga
72.6	0.413487022	Bongo+Sitatunga
72.7	0.370124273	Bongo+Sitatunga
72.8	0.378482532	Bongo+Sitatunga
72.9	0.512789014	Bongo+Sitatunga
73	0.404991902	Bongo+Sitatunga
73.1	0.414928944	Bongo+Sitatunga
73.2	0.387564197	Bongo+Sitatunga
73.3	0.253570539	Bongo+Sitatunga
73.4	0.300474552	Bongo+Sitatunga
73.5	0.297514946	Bongo+Sitatunga
73.6	0.330784241	Bongo+Sitatunga
73.7	0.524857168	Bongo+Sitatunga
73.8	0.511166241	Bongo+Sitatunga
73.9	0.336265989	Bongo+Sitatunga
74	0.276868578	Bongo+Sitatunga
74.1	0.262131646	Bongo+Sitatunga
74.2	0.509255083	Bongo+Sitatunga
74.3	0.595721525	Bongo+Sitatunga
74.4	0.753621761	Bongo+Sitatunga
74.5	0.297781335	Bongo+Sitatunga
74.6	0.247196755	Bongo+Sitatunga
74.7	0.484065439	Bongo+Sitatunga
74.8	0.372881032	Bongo+Sitatunga
74.9	0.405287618	Bongo+Sitatunga
75	0.616309239	Bongo+Sitatunga
75.1	0.326556232	Bongo+Sitatunga
75.2	0.471415628	Bongo+Sitatunga
75.3	0.229577201	Bongo+Sitatunga
75.4	0.294577335	Bongo+Sitatunga
75.5	0.493125108	Bongo+Sitatunga
75.6	0.600196371	Bongo+Sitatunga
75.7	0.433461308	Bongo+Sitatunga
75.8	0.294716639	Bongo+Sitatunga
75.9	0.270934702	Bongo+Sitatunga
76	0.371272922	Bongo+Sitatunga
76.1	0.440922643	Bongo+Sitatunga
76.2	0.281988623	Bongo+Sitatunga
76.3	0.811154449	Bongo+Sitatunga
76.4	0.478397952	Bongo+Sitatunga
76.5	0.288279313	Bongo+Sitatunga
76.6	0.187865819	Bongo+Sitatunga
76.7	0.418042518	Bongo+Sitatunga
76.8	0.363203047	Bongo+Sitatunga
76.9	0.294826616	Bongo+Sitatunga
77	0.318625661	Bongo+Sitatunga
77.1	0.276330912	Bongo+Sitatunga
77.2	0.294926818	Bongo+Sitatunga
77.3	0.45745098	Bongo+Sitatunga
77.4	0.516090771	Bongo+Sitatunga
77.5	0.256803866	Bongo+Sitatunga
77.6	0.297507614	Bongo+Sitatunga
77.7	0.359952613	Bongo+Sitatunga
77.8	0.601687172	Bongo+Sitatunga
77.9	0.489728037	Bongo+Sitatunga
78	0.410952661	Bongo+Sitatunga
78.1	0.434089399	Bongo+Sitatunga
78.2	0.36322993	Bongo+Sitatunga
78.3	0.64951988	Bongo+Sitatunga
78.4	0.672668838	Bongo+Sitatunga
78.5	0.3951795	Bongo+Sitatunga
78.6	0.647276347	Bongo+Sitatunga
78.7	0.620248863	Bongo+Sitatunga
78.8	0.535818219	Bongo+Sitatunga
78.9	0.433585949	Bongo+Sitatunga
79	0.502140786	Bongo+Sitatunga
79.1	0.486157448	Bongo+Sitatunga
79.2	0.491959351	Bongo+Sitatunga
79.3	0.659026789	Bongo+Sitatunga
79.4	0.555039773	Bongo+Sitatunga
