branch	chrbin	group	chr	pos	A	B	C	Q
d	6	20	6	23	201029.41	105893.3449	180043.3239	41218462000
d	6	20	6	24	231639.35	174805.7071	400813.018	80160629000
d	6	25	6	25	456501.9076	377701.2662	381014.2452	86578593000
d	6	25	6	26	140978.3603	129499.5523	186042.4569	54309007000
d	6	25	6	27	297997.4817	296007.401	331384.1896	60699118900
d	6	25	6	28	221415.922	270377.259	267888.996	67130346000
d	6	25	6	29	354436.8728	356115.2249	368317.726	70429671000
d	6	30	6	30	405504.4684	338973.0775	422189.9711	58759977920
d	6	30	6	31	482281.0235	498463.5888	494810.5775	69886746700
d	6	30	6	32	292495.6404	457133.4162	376918.0594	46623190000
d	6	30	6	33	428418.8985	580566.609	469789.072	66335105000
d	6	30	6	34	262558.641	305872.899	240576.161	26203314100
d	7	0	7	0	244489.41	174222.0764	273846.8287	45516436200
d	7	0	7	1	231726.7221	110858.9042	293442.0265	48534140960
d	7	0	7	2	190934.1165	233787.7232	152546.9308	51098740000
d	7	0	7	3	276114.487	243939.02	297705.516	43662010000
d	7	0	7	4	394601.273	322992.1888	381467.0523	54887576000
d	7	5	7	5	278094.355	277442.7792	293200.1108	36086201200
d	7	5	7	6	330147.1843	261218.1121	312826.9571	44312439390
d	7	5	7	7	126794.2529	116323.8915	210109.7554	33137250000
d	7	5	7	8	202132.6278	218945.8314	229272.5823	81091075000
d	7	5	7	9	157614.6096	122283.9591	156516.361	41391978000
d	7	10	7	10	186627.5216	110820.2104	206858.6774	43507471900
d	7	10	7	11	212089.5335	146923.0232	148437.5429	42313382000
d	7	10	7	12	261079.503	173073.5929	247176.186	65098912000
d	7	10	7	13	75914.0647	147933.5268	94943.562	37047981450
d	7	10	7	14	112382.1994	60589.92	107955.403	33102434700
d	7	15	7	15	321842.3807	271736.518	253505.3403	73685669100
d	7	15	7	16	227027.784	193165.5689	185873.5333	67745211000
d	7	15	7	17	120125.8189	112553.5539	125132.831	46252880900
d	7	15	7	18	109567.183	95284.7046	76930.7383	38953450000
d	7	15	7	19	199140.164	185111.945	133322.9461	63288525000
d	7	20	7	20	164554.722	238557.0192	197653.032	68870478990
d	7	20	7	21	160011.83	190112.2045	204603.706	59599151000
d	7	20	7	22	314607.2448	295175.4029	370002.357	88666180000
d	7	20	7	23	278545.165	267170.468	220294.1192	69043559000
d	7	20	7	24	211006.5073	258172.5872	267363.4383	74649962000
d	7	25	7	25	201220.2619	234839.175	237175.831	64537813000
d	7	25	7	26	273955.476	211045.292	142932.855	73278658000
d	7	25	7	27	272876.2917	193495.259	218009.798	44721373000
d	7	25	7	28	361088.5753	271771.3305	309572.1546	78021803900
d	7	25	7	29	223361.264	138415.3015	125539.5204	43547680000
d	7	30	7	30	246761.238	211733.858	244795.5118	53279321000
d	7	30	7	31	371323.292	309784.234	267277.941	86251372000
d	7	30	7	32	343145.814	331077.473	294007.2057	77239979000
d	7	30	7	33	591440.901	713901.2686	713164.822	1.07E+11
d	7	30	7	34	567361.8501	501477.0671	515565.0535	43572974960
d	7	35	7	35	450424.1382	445622.9833	453789.7571	37431550600
d	7	35	7	36	20843.79	-1660.3369	25257.856	6064267000
d	8	0	8	0	154938.3917	79606.97623	79017.972	70289290000
d	8	0	8	1	170403.5886	183576.465	192286.649	54397265000
d	8	0	8	2	252148.4411	138823.9632	132979.342	47863459300
d	8	0	8	3	164238.4231	134677.5018	151829.036	43325136300
d	8	0	8	4	162732.2225	202396.352	140085.8854	32970246000
d	8	5	8	5	239204.829	306243.54	214742.2192	39116436400
d	8	5	8	6	319884.161	195671.804	373686.9334	43974955000
d	8	5	8	7	321428.481	213811.6179	270795.9708	29921974190
d	8	5	8	8	47785.5488	67289.8289	34565.2594	30878962100
d	8	5	8	9	176126.74	389498.4869	276358.242	58709437500
d	8	10	8	10	127896.4945	196752.2928	78098.52914	42094139040
d	8	10	8	11	149857.5909	174081.1248	162542.3425	51637532580
d	8	10	8	12	190799.5803	243767.333	166304.3642	49138411000
d	8	10	8	13	187832.081	185301.638	141257.778	59606834300
d	8	10	8	14	245175.896	286048.3696	265506.3122	82811910300
d	8	15	8	15	179524.125	133121.1419	144238.441	45731187000
d	8	15	8	16	230287.437	128255.978	235201.7164	93069740000
d	8	15	8	17	276422.104	137507.5268	182818.362	66676587000
d	8	15	8	18	236882.854	113482.7608	175275.773	40529308000
d	8	15	8	19	88166.1599	114078.5129	86737.6066	24812091000
d	8	20	8	20	378411.0048	393004.421	364340.908	66482265000
d	8	20	8	21	270906.729	326547.0336	346383.124	76078443000
d	8	20	8	22	269043.9704	226443.6862	361857.5667	76887958000
d	8	20	8	23	227323.501	224538.45	231286.659	40359774900
d	8	20	8	24	334886.2692	363902.555	428967.918	74670541900
d	8	25	8	25	441746.811	424357.6393	574769.3455	88635158800
d	8	25	8	26	473089.0764	493543.6931	628152.611	67577345000
d	8	25	8	27	277977.9599	343472.8151	372504.8915	29971244600
d	8	25	8	28	275100.0265	401742.294	246348.8619	30041956400
d	9	0	9	0	181716.7399	135297.39	181127.86	30286491000
d	9	0	9	1	283789.002	239521.5922	317964.702	65492172000
d	9	0	9	2	234120.523	226815.188	185964.9624	47130830000
d	9	0	9	3	649087.3897	543741.2712	570530.993	65212235000
d	9	0	9	4	146409.9783	226218.2814	170920.706	24622924710
d	9	5	9	5	351591.463	224847.2425	195084.4974	59181441400
d	9	5	9	6	139066.3733	200389.982	214984.303	68759993000
d	9	5	9	7	250789.9062	327293.203	257642.5041	59593143000
d	9	5	9	8	139125.312	205063.4706	141455.7938	59694761000
d	9	5	9	9	189659.838	89827.6757	149263.2774	40194173000
d	9	10	9	10	168333.5364	146286.5312	165587.0691	49812025900
d	9	10	9	11	199561.702	289973.9228	332027.9792	95736366000
d	9	10	9	12	301496.372	339711.881	342929.903	52684876000
d	9	10	9	13	362107.7961	307736.463	233371.161	69495479400
d	9	10	9	14	364182.519	315182.911	344459.535	58476124000
d	9	15	9	15	180906.4315	261314.011	224329.6153	39784625000
d	9	15	9	16	250725.7552	313082.393	350731.7199	92902312600
d	9	15	9	17	359973.291	247293.2973	363786.3953	80662499000
d	9	15	9	18	328231.7504	375854.1662	357885.581	81892619000
d	9	15	9	19	606237.8011	520372.3585	598820.9973	94857576330
d	9	20	9	20	233989.656	327415.1619	366715.599	73426304600
d	9	20	9	21	434527.5979	425758.5696	484563.207	51293991900
d	9	20	9	22	301555.2683	397270.9415	395908.4694	30441655010
d	9	20	9	23	67562.6496	98232.4396	89552.165	10321713700
d	10	0	10	0	225033.3754	256959.2613	214575.2199	20890455670
d	10	0	10	1	286456.3742	326713.955	341482.586	30282433800
d	10	0	10	2	204915.378	224485.975	247702.569	40622934000
d	10	0	10	3	187891.641	90465.807	174005.853	38032891800
d	10	0	10	4	324088.1206	211585.9082	283823.9515	85446139500
d	10	5	10	5	145235.071	170423.5337	153783.1069	43005886800
d	10	5	10	6	153152.17	47836.999	160717.8633	34889413400
d	10	5	10	7	117344.2091	60665.9179	83085.2617	50617744000
d	10	5	10	8	204460.4843	273725.4844	311483.3187	64313043940
d	10	5	10	9	239818.0107	228417.713	183300.1798	70081880000
d	10	10	10	10	343514.0412	286544.9862	225012.6208	62936257690
d	10	10	10	11	160796.5615	160036.394	188963.449	60363989000
d	10	10	10	12	401647.098	256007.8655	382180.253	61865524000
d	10	10	10	13	328360.072	330682.1448	446456.6199	71660524000
d	10	10	10	14	353355.3615	472064.7989	489592.3197	98725267000
d	10	15	10	15	560803.9946	678333.363	552696.9205	1.20E+11
d	10	15	10	16	222015.1514	262150.856	278084.2717	50291752000
d	10	15	10	17	199568.9579	198597.3724	190977.0108	26952623800
d	10	15	10	18	467066.3046	469357.8336	470540.6314	37472801180
d	10	15	10	19	404777.041	414881.7293	401703.0218	20624842512
d	11-28*	0	11	0	114021.264	135937.9886	134655.7236	27588600900
d	11-28*	0	11	1	76673.30421	136281.9698	188064.231	21397046000
d	11-28*	0	11	2	114590.332	75746.798	73401.8139	22313051700
d	11-28*	0	11	3	376009.4019	248755.3597	377903.269	91928588800
d	11-28*	0	11	4	235016.1724	223105.5348	213184.6914	62958994900
d	11-28*	15	11	5	332468.303	256946.5722	283824.8859	94965061900
d	11-28*	15	11	6	49970.9239	156921.8002	202953.047	58449269800
d	11-28*	15	11	7	227112.5699	181841.6102	257840.4133	45465358140
d	11-28*	15	11	8	384012.9592	275859.9891	282909.8454	1.05E+11
d	11-28*	15	11	9	128795.9698	200241.7455	134989.8135	61473482820
d	11-28*	20	11	10	244566.0103	132325.0189	104081.7084	41352579340
d	11-28*	20	11	11	324356.6126	273829.8204	384747.6547	96857479000
d	11-28*	20	11	12	245086.6418	243909.4407	126807.9745	73167229460
d	11-28*	20	11	13	251514.94	253574.3666	214267.6245	79713824000
d	11-28*	20	11	14	536648.0634	499048.5207	546317.9607	97794099000
d	11-28*	5	11	15	135796.545	193293.0211	160650.5963	45047749200
d	11-28*	5	11	16	565185.825	572757.2624	635436.831	84826786800
d	11-28*	5	11	17	516271.73	476642.425	595375.9494	42490473100
d	11-28*	5	11	18	602182.997	762799.1666	597465.073	51420183500
d	11-28*	5	11	19	85739.9232	103940.5394	40943.3979	12191450610
d	11-28*	20	12	0	199406.869	181911.2708	219700.1236	39971936000
d	11-28*	20	12	1	211783.5927	203380.967	277064.5974	44174599500
d	11-28*	20	12	2	207979.2045	197115.1627	216408.184	26519995100
d	11-28*	20	12	3	335388.636	305684.0492	283465.2171	44656325500
d	11-28*	20	12	4	274429.1008	284493.5782	273017.8546	44424982070
d	11-28*	25	12	5	497396.961	519509.1182	451238.432	52413656700
d	11-28*	25	12	6	337254.6824	252800.125	265616.1886	40035349000
d	11-28*	25	12	7	97197.5618	184749.117	58871.419	37598533400
d	11-28*	25	12	8	60833.905	67560.7789	77069.486	25037467700
d	11-28*	25	12	9	274192.93	223199.348	243321.412	54885759000
d	11-28*	10	12	10	396296.815	342920.025	415279.594	87236378000
d	11-28*	10	12	11	268486.5825	297691.341	261290.6858	51781542200
d	11-28*	10	12	12	315130.393	340067.2925	483830.7429	1.06E+11
d	11-28*	10	12	13	370539.1946	280752.2429	427725.263	69990890100
d	11-28*	10	12	14	246183.895	305300.4436	291028.2842	78517641000
d	11-28*	25	12	15	329336.032	297707.9064	398456.369	75873668000
d	11-28*	25	12	16	384324.83	324838.0685	446180.098	68640295000
d	11-28*	25	12	17	524208.586	349054.004	435418.233	82185795000
d	11-28*	25	12	18	496549.9921	525134.741	556228.255	56296036000
d	11-28*	25	12	19	182282.2015	232274.0085	192052.4897	20010157060
d	11-28*	30	13	0	251432.3261	272241.5232	303347.7822	42388181500
d	11-28*	30	13	1	366101.224	366291.2191	453822.484	38403604000
d	11-28*	30	13	2	351060.779	357143.434	401287.9188	47423307000
d	11-28*	30	13	3	277305.748	306338.8358	240574.6321	53580073200
d	11-28*	30	13	4	343569.332	291582.5945	356149.0597	73958499000
d	11-28*	15	13	5	176159.3044	186240.1411	75959.509	84232748800
d	11-28*	15	13	6	36057.7503	139574.0273	116051.852	49260300160
d	11-28*	15	13	7	307741.0856	257879.3783	251634.0422	56257404000
d	11-28*	15	13	8	333038.5914	425262.755	557984.049	70375284500
d	11-28*	15	13	9	181199.073	261088.491	314685.0754	64893839000
d	11-28*	30	13	10	317531.473	279997.833	319825.3518	75992164000
d	11-28*	30	13	11	376981.219	360394.6293	395918.1379	78080856000
d	11-28*	30	13	12	247684.793	197765.5626	360393.206	58687394000
d	11-28*	30	13	13	413965.594	376768.107	379610.782	68315996000
d	11-28*	30	13	14	436955.4903	479064.7502	523534.2073	81862599200
d	11-28*	35	13	15	349480.5039	353903.2235	335065.97	54066868000
d	11-28*	35	13	16	469207.555	416215.7202	417778.861	38760649500
d	11-28*	35	13	17	153826.1833	183597.1283	198910.9046	20824790810
d	11-28*	35	14	0	110737.4418	161804.7905	181461.9438	46453332100
d	11-28*	35	14	1	303315.1263	379892.1194	251322.6721	65345582300
d	11-28*	20	14	2	386487.498	407951.3914	430772.407	62578935000
d	11-28*	20	14	3	510702.5072	343262.9028	625930.07	81301024000
d	11-28*	20	14	4	377060.302	368299.4667	372922.8494	44629151700
d	11-28*	20	14	5	342988.1762	263029.313	395330.034	30533035900
d	11-28*	20	14	6	429616.682	447062.045	410427.088	25348092000
d	11-28*	35	14	7	258448.684	192576.4502	285581.578	48668503000
d	11-28*	35	14	8	189156.5122	228157.2792	179052.043	40818187000
d	11-28*	35	14	9	240995.8688	203218.8955	152912.4161	47143625000
d	11-28*	35	14	10	241340.6094	352134.375	232710.363	79692369000
d	11-28*	35	14	11	152004.976	170363.4816	327544.454	62900028500
d	11-28*	40	14	12	279112.0321	296216.9099	281572.7335	28283503100
d	11-28*	40	14	13	294098.371	217606.091	232305.6797	27571517300
d	11-28*	40	14	14	273407.5272	257898.9796	191713.5815	38858698080
d	11-28*	40	14	15	8396.78	23939.5	12229.2	773401000
d	11-28*	40	15	0	358033.0632	282984.638	411678.2627	67957215000
d	11-28*	25	15	1	433437.8129	312798.2241	394951.0064	65662284370
d	11-28*	25	15	2	227691.144	283675.438	348610.613	57365516000
d	11-28*	25	15	3	95764.5691	255274.4721	170915.1343	37405173000
d	11-28*	25	15	4	200574.8373	222856.06	211708.4153	46936645260
d	11-28*	25	15	5	306219.3235	335019.712	311418.27	38128816000
d	11-28*	40	15	6	328788.8037	274863.8959	271351.177	27703115500
d	11-28*	40	15	7	407735.5798	403739.043	391427.931	47688681000
d	11-28*	40	15	8	184732.314	167739.367	178365.0173	26072763300
d	11-28*	40	15	9	245593.5504	169486.0536	230269.598	29749867100
d	11-28*	40	15	10	387695.333	390103.2074	458274.6689	55218256100
d	11-28*	45	15	11	338621.211	350221.96	342601.2842	48231134300
d	11-28*	45	15	12	374561.487	407593.374	369860.811	47946512000
d	11-28*	45	16	0	1091.156	946.062	422.823	26302200
d	11-28*	45	17	0	246365.8582	296992.8951	278206.783	26891017000
d	11-28*	45	17	1	401914.83	329794.6233	433948.054	40819695800
d	11-28*	30	17	2	416973.041	554692.877	483169.9398	59205887600
d	11-28*	30	17	3	451369.649	463947.479	477033.5047	68105015000
d	11-28*	30	17	4	313753.442	362798.878	428040.2609	66523764000
d	11-28*	30	17	5	290495.476	274670.993	332263.241	38842476900
d	11-28*	30	17	6	242817.198	284464.087	285267.531	37331310000
d	11-28*	45	17	7	382545.403	312463.7173	440937.67	41758598000
d	11-28*	45	17	8	525482.1782	446811.3315	409565.7509	48655003480
d	11-28*	45	17	9	422951.072	407634.339	351466.78	43625421300
d	11-28*	45	17	10	65652.049	95733.6755	67616.127	13415622000
d	11-28*	45	18	0	93072.6566	165583.9093	91910.67538	33876976120
d	11-28*	50	18	1	257847.626	226320.068	254408.8639	33800203300
d	11-28*	50	18	2	470669.47	438931.1827	498115.706	59847870000
d	11-28*	50	18	3	484694.691	438890.4537	399747.585	57088936700
d	11-28*	50	18	4	180393.3511	164226.8	180217.5646	26081279700
d	11-28*	50	18	5	352785.6259	327349.7964	327091.4683	69728723800
d	11-28*	35	18	6	307795.0796	321607.064	295166.804	51251462000
d	11-28*	35	18	7	317078.393	267116.296	292524.878	39622096000
d	11-28*	35	18	8	453760.2789	873945.502	531924.11	74655220700
d	11-28*	35	18	9	314689.393	326003.661	371949.372	23795250300
d	11-28*	35	18	10	249698.1917	283838.589	204510.811	26480099300
d	11-28*	50	18	11	42074.91	43692.999	12353.3481	5463748000
d	11-28*	50	19	0	285429.8589	209931.2731	295327.8534	29088976100
d	11-28*	50	19	1	607101.457	509739.0213	622603.929	75385476000
d	11-28*	50	19	2	345985.541	365523.853	344035.8438	59118297000
d	11-28*	50	19	3	373961.006	314301.327	373989.656	54020647000
d	11-28*	55	19	4	339705.253	249124.927	340576.5921	37689878800
d	11-28*	55	19	5	281781.18	388738.986	326587.732	35638228200
d	11-28*	55	19	6	297515.7003	379199.941	342368.964	39325668000
d	11-28*	55	19	7	365374.119	445799.395	380689.476	43786776000
d	11-28*	55	19	8	480202.515	477692.529	477330.627	47405231000
d	11-28*	40	19	9	169449.9343	150947.653	167495.6034	26341713600
d	11-28*	40	20	0	276954.05	247782.126	209429.7599	32027589500
d	11-28*	40	20	1	161335.1691	195207.9577	192534.8216	26311729300
d	11-28*	40	20	2	437205.4386	556170.1255	444328.6007	53010813637
d	11-28*	40	20	3	363548.123	352990.3576	362406.5992	57254808000
d	11-28*	55	20	4	484449.493	456979.974	522379.584	86353224000
d	11-28*	55	20	5	438899.1647	482576.992	406955.933	69072246000
d	11-28*	55	20	6	146072.1323	136053.2571	104213.6827	36753065400
d	11-28*	55	20	7	325015.769	246506.733	289286.3071	65842306000
d	11-28*	55	20	8	533240.8345	476362.3446	521466.59	70325419200
d	11-28*	60	20	9	466043.4154	363992.6741	394649.147	45856086000
d	11-28*	60	20	10	343010.019	311468.6612	383649.9324	25827819900
d	11-28*	60	20	11	334195.4314	349716.804	369422.6335	67680364000
d	11-28*	60	20	12	355308.622	465049.2593	549657.821	83950068810
d	11-28*	60	20	13	495427.764	489720.5708	526560.8298	85011592000
d	11-28*	45	20	14	116477.23	110568.71	155891.16	15564725000
d	11-28*	45	21	0	303979.2032	255347.4818	270747.444	28616078100
d	11-28*	45	21	1	418468.6235	413664.2234	377297.0252	40707027240
d	11-28*	45	21	2	267179.3456	367308.5121	344545.0419	27347316930
d	11-28*	45	21	3	358346.784	387296.8307	429601.675	47038989000
d	11-28*	60	21	4	173619.5363	201501.0604	310372.5273	28376134600
d	11-28*	60	21	5	305360.7764	284246.4337	234279.8396	40402526100
d	11-28*	60	21	6	258246.603	339906.463	230282.9127	28269518400
d	11-28*	60	22	0	346251.174	378044.869	348221.205	31071574000
d	11-28*	60	22	1	475789.9569	510207.0151	464488.5046	39464790410
d	11-28*	65	22	2	352484.852	363832.4916	325349.1028	23289276000
d	11-28*	65	22	3	292887.195	627482.0127	328416.9258	43654464000
d	11-28*	65	23	0	506954.52	521909.318	471582.0751	42541888200
d	11-28*	65	23	1	325404.9133	299298.059	307405.235	41380207800
d	11-28*	65	23	2	521606.7284	508623.296	437902.4357	38910895070
d	11-28*	50	23	3	508489.1485	415242.7341	527054.4454	54996308800
d	11-28*	50	23	4	440655.143	384879.728	404724.298	30080649000
d	11-28*	50	23	5	328762.241	394859.225	325724.426	24497889600
d	11-28*	50	24	0	533332.4892	500358.5723	551891.2274	43491892600
d	11-28*	50	24	1	489065.3046	614422.8438	510567.2558	48336851200
d	11-28*	65	24	2	411799.898	423944.037	484463.2943	51720944000
d	11-28*	65	24	3	466761.9195	492633.8552	531545.901	60701242300
d	11-28*	65	24	4	511636.959	513044.663	616240.008	36927393700
d	11-28*	65	24	5	245530.8028	279880.2434	256234.2011	24085443200
d	11-28*	65	24	6	82657.1793	68815.34116	116713.7433	9716059490
d	11-28*	70	25	0	577865.7457	210795.2339	261438.1677	18334807408
d	11-28*	70	25	1	237947.2976	174870.9317	221080.1101	14608437080
d	11-28*	70	25	2	20682.064	16691.12476	16024.597	777640400
d	11-28*	70	26	0	255935	222238.2226	313672.705	28276454600
d	11-28*	70	26	1	326269.601	375747.2973	478762.72	27670334000
d	11-28*	55	26	2	618492.3733	565330.839	558541.781	46131182900
d	11-28*	55	26	3	302099.858	289478.4864	282576.8697	32103818560
d	11-28*	55	26	4	412840.6114	432843.1483	503042.3337	31218992130
d	11-28*	55	26	5	131556.2682	171353.91	161372.456	10979011100
d	11-28*	55	27	0	31787.1731	25556.269	7926.0393	1977552500
d	11-28*	70	27	1	274355.985	301760.882	393821.007	22518669800
d	11-28*	70	27	2	461551.1481	452069.8982	445045.2104	43406480400
d	11-28*	70	27	3	515518.49	546237.122	503725.5955	36665044000
d	11-28*	70	27	4	322644.7532	324472.7534	327076.8508	22526090630
d	11-28*	70	27	5	13863.32	1184.83	5645.04	1315714400
d	11-28*	75	28	0	158033.38	191906.2907	172852.6997	16513771200
d	11-28*	75	28	1	287265.674	300486.788	239090.439	23318369000
d	11-28*	75	28	2	256672.505	327519.885	241754.9765	21027557500
d	11-28*	75	28	3	294975.913	337326.828	320378.85	20940693000
d	11-28*	75	28	4	377228.1537	290416.404	393417.301	36542770200
d	Z*	0	Z	0	210294.2459	172425.3769	142226.413	11788942110
d	Z*	0	Z	1	369681.5593	323041.862	281508.478	58435512000
d	Z*	0	Z	2	205697.3347	179464.438	245961.5046	51494474000
d	Z*	0	Z	3	218992.116	220311.289	236083.522	53991937600
d	Z*	0	Z	4	220294.119	129954.827	288723.4099	61050428000
d	Z*	5	Z	5	147400.2215	112073.4914	219967.0834	61274874000
d	Z*	5	Z	6	284743.148	196430.333	241601.802	64844527000
d	Z*	5	Z	7	158921.254	231576.378	146670.445	46865608000
d	Z*	5	Z	8	205789.2048	166941.7165	145745.4841	38695902910
d	Z*	5	Z	9	129310.9258	183697.103	163109.3854	39843833000
d	Z*	10	Z	10	65574.8137	79035.134	161382.48	28669781000
d	Z*	10	Z	11	108522.3098	142765.1823	115629.554	32106015000
d	Z*	10	Z	12	172582.164	80544.4927	149774.9696	48078637000
d	Z*	10	Z	13	232747.972	79375.53409	236144.162	41046285200
d	Z*	10	Z	14	100269.0786	77251.6568	78666.5269	39078677000
d	Z*	15	Z	15	148514.8659	111874.673	131421.9142	55125940800
d	Z*	15	Z	16	177145.473	50670.0212	149970.1348	45474102300
d	Z*	15	Z	17	170682.0461	96340.2966	209036.2574	53215033070
d	Z*	15	Z	18	51871.639	22446.40884	157187.7292	38192843400
d	Z*	15	Z	19	113306.8812	127232.5641	106828.1811	37126203100
d	Z*	20	Z	20	91629.199	50996.713	62040.3976	23123895000
d	Z*	20	Z	21	127496.9822	49343.1831	197937.204	54157449300
d	Z*	20	Z	22	229447.3868	113352.2275	124643.6556	41332751300
d	Z*	20	Z	23	132533.2327	33246.1812	107841.1479	31235528000
d	Z*	20	Z	24	325183.7784	157385.7316	142841.7786	53810296900
d	Z*	25	Z	25	169563.399	68161.29	109292.9569	31982571000
d	Z*	25	Z	26	71275.158	52131.167	97717.6519	33875259000
d	Z*	25	Z	27	-3768.586	8439.5577	14702.7213	12965809700
d	Z*	25	Z	28	68329.863	37526.8758	48510.08204	38630368100
d	Z*	25	Z	29	83959.15399	57985.4832	71550.291	40500501000
d	Z*	30	Z	30	47387.6716	105545.3447	46390.286	40055334000
d	Z*	30	Z	31	142379.5608	68924.2056	14100.821	41312364900
d	Z*	30	Z	32	182550.202	126982.2469	80280.50171	60713218900
d	Z*	30	Z	33	90754.9069	22983.605	25548.513	25748056400
d	Z*	30	Z	34	61171.8952	82785.0384	105560.0785	22086939590
d	Z*	35	Z	35	85670.8381	139824.8832	33528.05173	40759456500
d	Z*	35	Z	36	63512.0275	48667.0468	176432.5065	43500140000
d	Z*	35	Z	37	24996.6989	28425.107	21440.2719	23974923000
d	Z*	35	Z	38	95778.4472	77809.8478	117691.6687	49498602000
d	Z*	35	Z	39	-12236.7709	73958.4732	35711.7298	25013401100
d	Z*	40	Z	40	127980.748	105570.1427	112176.7896	42591130700
d	Z*	40	Z	41	106896.6218	113089.365	104311.654	32232714000
d	Z*	40	Z	42	29096.012	44406.331	41590.2743	22841856000
d	Z*	40	Z	43	56028.2535	75532.176	89692.4199	27779353250
d	Z*	40	Z	44	7263.1185	77230.19829	60583.58998	37112016800
d	Z*	45	Z	45	42012.2335	88673.1184	57228.7802	21315369100
d	Z*	45	Z	46	46772.5583	34011.7879	57930.5429	28822989200
d	Z*	45	Z	47	33918.27638	72342.8106	38814.9696	29135929470
d	Z*	45	Z	48	53521.8394	44172.7213	95430.7983	35419749800
d	Z*	45	Z	49	-20958.8222	11830.0678	47995.46	20272489200
d	Z*	50	Z	50	5922.5983	14336.54589	7756.817	6951177950
d	Z*	50	Z	51	36763.1993	28485.0455	32402.2956	6182397100
d	Z*	50	Z	52	47665.30734	72850.16714	49246.6257	20850874662
d	Z*	50	Z	53	52227.984	68520.58799	111696.1288	32497186700
d	Z*	50	Z	54	55206.388	191596.1938	117327.3865	41956474700
d	Z*	55	Z	55	219200.8008	254685.188	226808.6519	60810158100
d	Z*	55	Z	56	92206.0529	60175.29392	119086.7449	27602537600
d	Z*	55	Z	57	51353.4992	33122.7409	20981.265	15277205200
d	Z*	55	Z	58	81211.062	102603.2427	135360.0682	59031448000
d	Z*	55	Z	59	120406.7985	127076.624	214799.7504	52682134300
d	Z*	60	Z	60	115120.8396	130870.4791	135935.2485	40857377800
d	Z*	60	Z	61	99488.51604	72229.71241	80734.7446	36325800100
d	Z*	60	Z	62	145902.037	117468.8267	135251.184	37904751000
d	Z*	60	Z	63	164756.409	145228.787	95885.769	30136853000
d	Z*	60	Z	64	78831.99676	71179.143	90661.18793	24874706100
d	Z*	65	Z	65	110257.6457	131596.841	86420.44166	40948825420
d	Z*	65	Z	66	64417.5036	67072.024	102350.1729	37139685500
d	Z*	65	Z	67	76067.2675	77082.29905	48853.61	27379298400
d	Z*	65	Z	68	20050.5582	64673.0294	40472.5955	40671755700
d	Z*	65	Z	69	30162.57344	63938.3695	9426.26	36890057900
d	Z*	70	Z	70	54824.077	59744.769	77167.4355	28913909900
d	Z*	70	Z	71	157797.7464	76578.7701	-3107.9162	43550620000
d	Z*	70	Z	72	155333.1354	116022.3786	188402.972	49228123000
d	Z*	70	Z	73	50762.62254	41436.1722	44600.62588	9871432130
d	Z*	75	Z	75	-1687.85	719.711	592.819	178952000
d	Z*	75	Z	77	-2800.35	-7812.68	7325.3	695535000
d	Z*	75	Z	78	85549.416	122293.8136	81037.43252	28205798970
d	Z*	75	Z	79	107043.7489	50387.82217	113727.2043	60662667000
d	Z*	80	Z	80	36214.068	34451.924	3012.584	12823693000
d	Z*	80	Z	81	113311.1059	51490.678	130759.727	30459498000
e	1	0	1	0	1285288.66	385556.7231	476752.9001	40078805510
e	1	0	1	1	3136148.355	862472.544	1242690.325	1.27E+11
e	1	0	1	2	3011376.551	1874341.418	2079895.581	3.63E+11
e	1	0	1	3	1648447.483	1162925.26	1585355.51	3.19E+11
e	1	0	1	4	1432978.315	1047899.958	1206169.964	4.28E+11
e	1	5	1	5	1371908.677	1018151.904	1688747.35	4.75E+11
e	1	5	1	6	1259900.18	953367.373	1343248.42	2.71E+11
e	1	5	1	7	607629.292	1467540.908	1386036.085	4.14E+11
e	1	5	1	8	1246691.078	1292319.179	969899.668	4.42E+11
e	1	5	1	9	684767.3823	364457.5518	411019.9108	3.03E+11
e	1	10	1	10	618433.784	575177.546	442464.304	2.74E+11
e	1	10	1	11	704693.5343	559324.0374	963995.2188	4.12E+11
e	1	10	1	12	203015.024	566231.0337	159986.048	1.56E+11
e	1	10	1	13	1178603.208	1077579.932	1139883.132	3.43E+11
e	1	10	1	14	687267.156	305214.76	740286.047	2.11E+11
e	1	15	1	15	926681.115	927712.45	1254728.078	3.38E+11
e	1	15	1	16	429023.6128	159981.668	578682.8632	3.83E+11
e	1	15	1	17	750288.4904	244362.2039	369026.0209	3.24E+11
e	1	15	1	18	436703.614	480602.3895	637646.0102	3.20E+11
e	1	15	1	19	593104.5659	583167.0642	745780.2214	3.90E+11
e	1	20	1	20	552599.9	376333.575	915410.0577	2.71E+11
e	1	20	1	21	775517.4378	626850.37	1023073.644	3.38E+11
e	1	20	1	22	490606.016	516823.816	719733.511	2.38E+11
e	1	20	1	23	475590.42	299581.1545	698143.2612	3.59E+11
e	1	20	1	24	1072555.511	639090.441	1028235.33	2.91E+11
e	1	25	1	25	749449.7407	780425.3001	1104004.606	4.23E+11
e	1	25	1	26	1208203.6	917370.904	1049588.743	4.72E+11
e	1	25	1	27	650973.1584	241137.2153	604421.4711	3.19E+11
e	1	25	1	28	913224.886	821172.2266	1122887.48	4.16E+11
e	1	25	1	29	1049289.068	911827.63	1158854.605	4.30E+11
e	1	30	1	30	627777.9322	957914.0578	1011681.369	2.99E+11
